jam,distance_avg,distance_min,n,rain1h_max,rain24h_max,humi_avg,rain1h,rain_3h,rain_6h,rain_12h,rain24h,air_now,air_min_now,tren_1h,tren_3h,jam_hari,humi,target_1,target_3,target_6,target_12,target_24
2025-09-14 00:00:00,218.4063,217,64,0.0,0.0,71.171053,0.0,0.0,0.0,0.0,0.0,218.4063,217,-181.5937,-29.639200000000017,0,71.171053,148.5794,99.9503,85.0424,93.0,89.9913
2025-09-14 11:00:00,148.5794,98,680,0.0,0.0,69.761111,0.0,0.0,0.0,0.0,0.0,148.5794,98,-69.8269,-251.4206,11,69.761111,98.8336,86.5,86.4,94.4943,90.5128
2025-09-14 12:00:00,98.8336,97,1340,0.0,0.0,70.797204,0.0,0.0,0.0,0.0,0.0,98.8336,97,-49.74579999999999,-301.1664,12,70.797204,99.9503,83.65,86.225,92.3009,90.5625
2025-09-15 18:00:00,99.9503,98,1972,0.0,0.0,77.399091,0.0,0.0,0.0,0.0,0.0,99.9503,98,1.1166999999999945,-118.45599999999999,18,77.399091,86.5,85.0424,83.6833,93.7333,90.0789
2025-09-16 09:00:00,86.5,83,26,0.0,0.0,60.007692,0.0,0.0,0.0,0.0,0.0,86.5,83,-13.450299999999999,-62.07939999999999,9,60.007692,83.65,86.4,79.6838,93.5565,90.4958
2025-09-16 10:00:00,83.65,81,120,0.0,0.0,53.786957,0.0,0.0,0.0,0.0,0.0,83.65,81,-2.8499999999999943,-15.183599999999998,10,53.786957,85.0424,86.225,81.2807,93.9322,91.0684
2025-09-16 11:00:00,85.0424,83,118,0.0,0.0,50.397391,0.0,0.0,0.0,0.0,0.0,85.0424,83,1.392399999999995,-14.907899999999998,11,50.397391,86.4,83.6833,93.0,96.0667,91.2137
2025-09-16 12:00:00,86.4,85,120,0.0,0.0,45.270175,0.0,0.0,0.0,0.0,0.0,86.4,85,1.357600000000005,-0.09999999999999432,12,45.270175,86.225,79.6838,94.4943,91.3929,91.5526
2025-09-16 13:00:00,86.225,80,120,0.25,0.25,43.582609,0.25,0.25,0.25,0.25,0.25,86.225,80,-0.17500000000001137,2.5749999999999886,13,43.582609,83.6833,81.2807,92.3009,90.5083,91.3917
2025-09-16 14:00:00,83.6833,77,120,0.25,0.25,53.614159,0.25,0.5,0.5,0.5,0.25,83.6833,77,-2.5416999999999916,-1.359099999999998,14,53.614159,79.6838,93.0,93.7333,89.8396,91.4
2025-09-16 15:00:00,79.6838,77,117,0.0,0.25,51.329204,0.0,0.5,0.5,0.5,0.25,79.6838,77,-3.9994999999999976,-6.716200000000001,15,51.329204,81.2807,94.4943,93.5565,92.7647,91.4333
2025-09-16 16:00:00,81.2807,80,114,0.0,0.25,61.77037,0.0,0.25,0.5,0.5,0.25,81.2807,80,1.5968999999999909,-4.944299999999998,16,61.77037,93.0,92.3009,93.9322,89.3025,91.55
2025-09-17 13:00:00,93.0,89,10,0.0,0.0,54.81,0.0,0.0,0.5,0.5,0.0,93.0,89,11.719300000000004,9.316699999999997,13,54.81,94.4943,93.7333,96.0667,89.9913,91.775
2025-09-17 14:00:00,94.4943,91,87,0.0,0.0,58.438889,0.0,0.0,0.5,0.5,0.0,94.4943,91,1.4942999999999955,14.81049999999999,14,58.438889,92.3009,93.5565,91.3929,90.5128,91.2167
2025-09-17 15:00:00,92.3009,90,113,0.0,0.0,55.803261,0.0,0.0,0.25,0.5,0.0,92.3009,90,-2.193399999999997,11.020200000000003,15,55.803261,93.7333,93.9322,90.5083,90.5625,89.8814
2025-09-17 16:00:00,93.7333,93,120,0.0,0.0,63.263043,0.0,0.0,0.0,0.5,0.0,93.7333,93,1.4324000000000012,0.7332999999999998,16,63.263043,93.5565,96.0667,89.8396,90.0789,92.322
2025-09-17 17:00:00,93.5565,93,115,0.0,0.0,70.601695,0.0,0.0,0.0,0.5,0.0,93.5565,93,-0.17680000000000007,-0.9377999999999957,17,70.601695,93.9322,91.3929,92.7647,90.4958,98.973
2025-09-17 18:00:00,93.9322,93,118,0.0,0.0,74.256044,0.0,0.0,0.0,0.5,0.0,93.9322,93,0.3756999999999948,1.631299999999996,18,74.256044,96.0667,90.5083,89.3025,91.0684,96.9608
2025-09-17 19:00:00,96.0667,93,15,0.0,0.0,76.54,0.0,0.0,0.0,0.5,0.0,96.0667,93,2.1345000000000027,2.3333999999999975,19,76.54,91.3929,89.8396,89.9913,91.2137,96.1081
2025-09-21 12:00:00,91.3929,89,84,0.25,0.25,53.561729,0.25,0.25,0.25,0.75,0.25,91.3929,89,-4.6738,-2.1636000000000024,12,53.561729,90.5083,92.7647,90.5128,91.5526,95.2119
2025-09-21 13:00:00,90.5083,90,120,0.25,0.25,52.008929,0.25,0.5,0.5,0.75,0.25,90.5083,90,-0.8845999999999918,-3.423899999999989,13,52.008929,89.8396,89.3025,90.5625,91.3917,94.5
2025-09-21 14:00:00,89.8396,89,106,0.0,0.25,55.013726,0.0,0.5,0.5,0.5,0.25,89.8396,89,-0.6687000000000012,-6.227099999999993,14,55.013726,92.7647,89.9913,90.0789,91.4,95.7385
2025-09-21 15:00:00,92.7647,89,51,0.76,0.76,58.157143,0.76,1.01,1.26,1.26,0.76,92.7647,89,2.9251000000000005,1.3718000000000075,15,58.157143,89.3025,90.5128,90.4958,91.4333,90.8302
2025-09-21 16:00:00,89.3025,88,119,0.76,0.76,65.777358,0.76,1.52,2.02,2.02,0.76,89.3025,88,-3.46220000000001,-1.2058000000000106,16,65.777358,89.9913,90.5625,91.0684,91.55,89.1667
2025-09-21 17:00:00,89.9913,88,115,0.0,0.76,75.955855,0.0,1.52,2.02,2.02,0.76,89.9913,88,0.6888000000000005,0.15169999999999106,17,75.955855,90.5128,90.0789,91.2137,91.775,89.4083
2025-09-21 18:00:00,90.5128,89,117,0.0,0.76,81.090741,0.0,0.76,1.77,2.02,0.76,90.5128,89,0.5215000000000032,-2.2519000000000062,18,81.090741,90.5625,90.4958,91.5526,91.2167,90.1
2025-09-21 19:00:00,90.5625,89,112,0.0,0.76,81.68909,0.0,0.0,1.52,2.02,0.76,90.5625,89,0.04970000000000141,1.2600000000000051,19,81.68909,90.0789,91.0684,91.3917,89.8814,90.2083
2025-09-21 20:00:00,90.0789,89,114,0.0,0.76,83.255045,0.0,0.0,1.52,2.02,0.76,90.0789,89,-0.4835999999999956,0.087600000000009,20,83.255045,90.4958,91.2137,91.4,92.322,91.325
2025-09-21 21:00:00,90.4958,90,119,0.0,0.76,82.760177,0.0,0.0,0.76,2.02,0.76,90.4958,90,0.41689999999999827,-0.016999999999995907,21,82.760177,91.0684,91.5526,91.4333,98.973,92.025
2025-09-21 22:00:00,91.0684,90,117,0.0,0.76,85.210909,0.0,0.0,0.0,2.02,0.76,91.0684,90,0.5725999999999942,0.5058999999999969,22,85.210909,91.2137,91.3917,91.55,96.9608,92.3417
2025-09-21 23:00:00,91.2137,90,117,0.0,0.76,88.122728,0.0,0.0,0.0,2.02,0.76,91.2137,90,0.14530000000000598,1.1347999999999985,23,88.122728,91.5526,91.4,91.775,96.1081,92.3667
2025-09-22 00:00:00,91.5526,90,114,0.0,0.76,87.683186,0.0,0.0,0.0,1.77,0.76,91.5526,90,0.3388999999999953,1.0567999999999955,0,87.683186,91.3917,91.4333,91.2167,95.2119,92.9417
2025-09-22 01:00:00,91.3917,90,120,0.0,0.76,84.832174,0.0,0.0,0.0,1.52,0.76,91.3917,90,-0.16089999999999804,0.32330000000000325,1,84.832174,91.4,91.55,89.8814,94.5,93.3559
2025-09-22 02:00:00,91.4,90,120,0.0,0.76,84.08087,0.0,0.0,0.0,1.52,0.76,91.4,90,0.008300000000005525,0.1863000000000028,2,84.08087,91.4333,91.775,92.322,95.7385,93.4833
2025-09-22 03:00:00,91.4333,91,120,0.0,0.76,87.588695,0.0,0.0,0.0,0.76,0.76,91.4333,91,0.033299999999997,-0.11929999999999552,3,87.588695,91.55,91.2167,98.973,90.8302,93.65
2025-09-22 04:00:00,91.55,90,120,0.0,0.76,90.44087,0.0,0.0,0.0,0.0,0.76,91.55,90,0.11669999999999447,0.158299999999997,4,90.44087,91.775,89.8814,96.9608,89.1667,93.6667
2025-09-22 05:00:00,91.775,91,120,0.0,0.76,90.281579,0.0,0.0,0.0,0.0,0.76,91.775,91,0.22500000000000853,0.375,5,90.281579,91.2167,92.322,96.1081,89.4083,93.7
2025-09-22 06:00:00,91.2167,90,120,0.0,0.76,79.089474,0.0,0.0,0.0,0.0,0.76,91.2167,90,-0.5583000000000027,-0.21659999999999968,6,79.089474,89.8814,98.973,95.2119,90.1,160.8417
2025-09-22 07:00:00,89.8814,88,118,0.0,0.76,69.558772,0.0,0.0,0.0,0.0,0.76,89.8814,88,-1.3353000000000037,-1.6685999999999979,7,69.558772,92.322,96.9608,94.5,90.2083,159.069
2025-09-22 08:00:00,92.322,87,118,0.0,0.76,60.707895,0.0,0.0,0.0,0.0,0.76,92.322,87,2.4406000000000034,0.546999999999997,8,60.707895,98.973,96.1081,95.7385,91.325,158.1333
2025-09-22 09:00:00,98.973,97,111,0.0,0.76,55.898889,0.0,0.0,0.0,0.0,0.76,98.973,97,6.650999999999996,7.756299999999996,9,55.898889,96.9608,95.2119,90.8302,92.025,156.8833
2025-09-22 10:00:00,96.9608,92,102,0.0,0.76,55.678788,0.0,0.0,0.0,0.0,0.76,96.9608,92,-2.012199999999993,7.079400000000007,10,55.678788,96.1081,94.5,89.1667,92.3417,155.042
2025-09-22 11:00:00,96.1081,95,111,0.0,0.76,54.381395,0.0,0.0,0.0,0.0,0.76,96.1081,95,-0.8527000000000129,3.7860999999999905,11,54.381395,95.2119,95.7385,89.4083,92.3667,159.175
2025-09-22 12:00:00,95.2119,93,118,0.0,0.76,44.946018,0.0,0.0,0.0,0.0,0.76,95.2119,93,-0.8961999999999932,-3.761099999999999,12,44.946018,94.5,90.8302,90.1,92.9417,154.3277
2025-09-22 13:00:00,94.5,93,120,0.0,0.76,37.185981,0.0,0.0,0.0,0.0,0.76,94.5,93,-0.7119,-2.460800000000006,13,37.185981,95.7385,89.1667,90.2083,93.3559,95.65
2025-09-22 14:00:00,95.7385,94,65,0.0,0.76,35.693443,0.0,0.0,0.0,0.0,0.76,95.7385,94,1.238500000000002,-0.36959999999999127,14,35.693443,90.8302,89.4083,91.325,93.4833,95.7458
2025-09-22 17:00:00,90.8302,39,106,0.0,0.0,61.519418,0.0,0.0,0.0,0.0,0.0,90.8302,39,-4.908299999999997,-4.381699999999995,17,61.519418,89.1667,90.1,92.025,93.65,95.7167
2025-09-22 18:00:00,89.1667,88,120,0.0,0.0,61.338597,0.0,0.0,0.0,0.0,0.0,89.1667,88,-1.663499999999999,-5.333299999999994,18,61.338597,89.4083,90.2083,92.3417,93.6667,95.675
2025-09-22 19:00:00,89.4083,88,120,0.0,0.0,62.863478,0.0,0.0,0.0,0.0,0.0,89.4083,88,0.24159999999999116,-6.330200000000005,19,62.863478,90.1,91.325,92.3667,93.7,96.0417
2025-09-22 20:00:00,90.1,89,120,0.0,0.0,64.627826,0.0,0.0,0.0,0.0,0.0,90.1,89,0.6916999999999973,-0.7302000000000106,20,64.627826,90.2083,92.025,92.9417,160.8417,96.025
2025-09-22 21:00:00,90.2083,90,120,0.0,0.0,65.73772,0.0,0.0,0.0,0.0,0.0,90.2083,90,0.10829999999999984,1.0415999999999883,21,65.73772,91.325,92.3417,93.3559,159.069,95.95
2025-09-22 22:00:00,91.325,90,120,0.0,0.0,66.323275,0.0,0.0,0.0,0.0,0.0,91.325,90,1.1167000000000087,1.9167000000000058,22,66.323275,92.025,92.3667,93.4833,158.1333,95.8917
2025-09-22 23:00:00,92.025,91,120,0.0,0.0,67.083478,0.0,0.0,0.0,0.0,0.0,92.025,91,0.7000000000000028,1.9250000000000114,23,67.083478,92.3417,92.9417,93.65,156.8833,96.0333
2025-09-23 00:00:00,92.3417,92,120,0.0,0.0,68.377391,0.0,0.0,0.0,0.0,0.0,92.3417,92,0.3166999999999973,2.133400000000009,0,68.377391,92.3667,93.3559,93.6667,155.042,96.1167
2025-09-23 01:00:00,92.3667,92,120,0.0,0.0,68.936208,0.0,0.0,0.0,0.0,0.0,92.3667,92,0.024999999999991473,1.0416999999999916,1,68.936208,92.9417,93.4833,93.7,159.175,96.1083
2025-09-23 02:00:00,92.9417,92,120,0.0,0.0,69.111303,0.0,0.0,0.0,0.0,0.0,92.9417,92,0.5750000000000028,0.9166999999999916,2,69.111303,93.3559,93.65,160.8417,154.3277,96.4917
2025-09-23 03:00:00,93.3559,92,118,0.0,0.0,69.269299,0.0,0.0,0.0,0.0,0.0,93.3559,92,0.4142000000000081,1.0142000000000024,3,69.269299,93.4833,93.6667,159.069,95.65,96.25
2025-09-23 04:00:00,93.4833,93,120,0.0,0.0,69.511304,0.0,0.0,0.0,0.0,0.0,93.4833,93,0.1273999999999944,1.1166000000000054,4,69.511304,93.65,93.7,158.1333,95.7458,96.6083
2025-09-23 05:00:00,93.65,93,120,0.0,0.0,69.728447,0.0,0.0,0.0,0.0,0.0,93.65,93,0.16670000000000584,0.7083000000000084,5,69.728447,93.6667,160.8417,156.8833,95.7167,96.6917
2025-09-23 06:00:00,93.6667,93,120,0.0,0.0,69.94174,0.0,0.0,0.0,0.0,0.0,93.6667,93,0.01670000000000016,0.3108000000000004,6,69.94174,93.7,159.069,155.042,95.675,96.4667
2025-09-23 07:00:00,93.7,93,120,0.0,0.0,69.766087,0.0,0.0,0.0,0.0,0.0,93.7,93,0.033299999999997,0.216700000000003,7,69.766087,160.8417,158.1333,159.175,96.0417,96.425
2025-09-23 09:00:00,160.8417,154,120,30.23,30.23,45.935965,30.23,30.23,30.23,30.23,30.23,160.8417,154,67.1417,67.1917,9,45.935965,159.069,156.8833,154.3277,96.025,96.475
2025-09-23 10:00:00,159.069,146,116,0.0,30.23,48.684956,0.0,30.23,30.23,30.23,30.23,159.069,146,-1.7727000000000146,65.40229999999998,10,48.684956,158.1333,155.042,95.65,95.95,96.325
2025-09-23 11:00:00,158.1333,149,120,0.0,30.23,54.443478,0.0,30.23,30.23,30.23,30.23,158.1333,149,-0.9356999999999971,64.43329999999999,11,54.443478,156.8833,159.175,95.7458,95.8917,96.1333
2025-09-23 12:00:00,156.8833,150,120,0.0,30.23,46.133044,0.0,0.0,30.23,30.23,30.23,156.8833,150,-1.25,-3.9584000000000117,12,46.133044,155.042,154.3277,95.7167,96.0333,96.2667
2025-09-23 13:00:00,155.042,147,119,0.0,30.23,46.686726,0.0,0.0,30.23,30.23,30.23,155.042,147,-1.8412999999999897,-4.026999999999987,13,46.686726,159.175,95.65,95.675,96.1167,96.4333
2025-09-23 14:00:00,159.175,148,120,0.0,30.23,53.130172,0.0,0.0,30.23,30.23,30.23,159.175,148,4.13300000000001,1.04170000000002,14,53.130172,154.3277,95.7458,96.0417,96.1083,96.425
2025-09-23 15:00:00,154.3277,32,119,13.72,43.94,56.342105,13.72,13.72,13.72,43.95,43.94,154.3277,32,-4.847300000000018,-2.5555999999999983,15,56.342105,95.65,95.7167,96.025,96.4917,96.275
2025-09-23 16:00:00,95.65,94,120,13.72,43.94,65.421053,13.72,27.44,27.44,57.67,43.94,95.65,94,-58.67769999999999,-59.391999999999996,16,65.421053,95.7458,95.675,95.95,96.25,96.2797
2025-09-23 17:00:00,95.7458,95,118,0.0,43.94,68.866964,0.0,27.44,27.44,57.67,43.94,95.7458,95,0.095799999999997,-63.42920000000001,17,68.866964,95.7167,96.0417,95.8917,96.6083,96.1583
2025-09-23 18:00:00,95.7167,95,120,0.0,43.94,71.235652,0.0,13.72,27.44,57.67,43.94,95.7167,95,-0.02909999999999968,-58.61099999999999,18,71.235652,95.675,96.025,96.0333,96.6917,96.4667
2025-09-23 19:00:00,95.675,94,120,0.0,43.94,73.14087,0.0,0.0,27.44,57.67,43.94,95.675,94,-0.041700000000005844,0.024999999999991473,19,73.14087,96.0417,95.95,96.1167,96.4667,96.7917
2025-09-23 20:00:00,96.0417,94,120,0.0,43.94,72.983334,0.0,0.0,27.44,57.67,43.94,96.0417,94,0.3667000000000087,0.29590000000000316,20,72.983334,96.025,95.8917,96.1083,96.425,96.5833
2025-09-23 21:00:00,96.025,95,120,0.0,43.94,73.4,0.0,0.0,13.72,27.44,43.94,96.025,95,-0.01670000000000016,0.3083000000000027,21,73.4,95.95,96.0333,96.4917,96.475,96.45
2025-09-23 22:00:00,95.95,94,120,0.0,43.94,73.639656,0.0,0.0,0.0,27.44,43.94,95.95,94,-0.07500000000000284,0.2750000000000057,22,73.639656,95.8917,96.1167,96.25,96.325,96.8083
2025-09-23 23:00:00,95.8917,94,120,0.0,43.94,73.179999,0.0,0.0,0.0,27.44,43.94,95.8917,94,-0.05830000000000268,-0.15000000000000568,23,73.179999,96.0333,96.1083,96.6083,96.1333,96.675
2025-09-24 00:00:00,96.0333,95,120,0.0,43.94,73.754782,0.0,0.0,0.0,27.44,43.94,96.0333,95,0.14159999999999684,0.008299999999991314,0,73.754782,96.1167,96.4917,96.6917,96.2667,96.8083
2025-09-24 01:00:00,96.1167,95,120,0.0,43.94,70.257895,0.0,0.0,0.0,27.44,43.94,96.1167,95,0.08339999999999748,0.16669999999999163,1,70.257895,96.1083,96.25,96.4667,96.4333,96.7833
2025-09-24 02:00:00,96.1083,95,120,0.0,43.94,70.582758,0.0,0.0,0.0,27.44,43.94,96.1083,95,-0.008399999999994634,0.21659999999999968,2,70.582758,96.4917,96.6083,96.425,96.425,96.5667
2025-09-24 03:00:00,96.4917,96,120,0.0,43.94,71.943859,0.0,0.0,0.0,13.72,43.94,96.4917,96,0.38339999999999463,0.4583999999999975,3,71.943859,96.25,96.6917,96.475,96.275,96.4917
2025-09-24 04:00:00,96.25,96,120,0.0,43.94,72.556522,0.0,0.0,0.0,0.0,43.94,96.25,96,-0.24169999999999447,0.13330000000000553,4,72.556522,96.6083,96.4667,96.325,96.2797,96.6917
2025-09-24 05:00:00,96.6083,95,120,0.0,43.94,72.633043,0.0,0.0,0.0,0.0,43.94,96.6083,95,0.35829999999999984,0.5,5,72.633043,96.6917,96.425,96.1333,96.1583,96.8833
2025-09-24 06:00:00,96.6917,95,120,0.0,43.94,71.836523,0.0,0.0,0.0,0.0,43.94,96.6917,95,0.08339999999999748,0.20000000000000284,6,71.836523,96.4667,96.475,96.2667,96.4667,97.0167
2025-09-24 07:00:00,96.4667,96,120,0.0,43.94,70.580703,0.0,0.0,0.0,0.0,43.94,96.4667,96,-0.22499999999999432,0.216700000000003,7,70.580703,96.425,96.325,96.4333,96.7917,96.8167
2025-09-24 08:00:00,96.425,95,120,0.0,43.94,67.743859,0.0,0.0,0.0,0.0,43.94,96.425,95,-0.041700000000005844,-0.18330000000000268,8,67.743859,96.475,96.1333,96.425,96.5833,96.0667
2025-09-24 09:00:00,96.475,95,120,0.0,13.72,65.868695,0.0,0.0,0.0,0.0,13.72,96.475,95,0.04999999999999716,-0.216700000000003,9,65.868695,96.325,96.2667,96.275,96.45,96.4833
2025-09-24 10:00:00,96.325,95,120,0.0,13.72,63.659821,0.0,0.0,0.0,0.0,13.72,96.325,95,-0.14999999999999147,-0.14170000000000016,10,63.659821,96.1333,96.4333,96.2797,96.8083,96.05
2025-09-24 11:00:00,96.1333,95,120,0.0,13.72,61.892105,0.0,0.0,0.0,0.0,13.72,96.1333,95,-0.19169999999999732,-0.29169999999999163,11,61.892105,96.2667,96.425,96.1583,96.675,96.3667
2025-09-24 13:00:00,96.2667,95,120,0.0,13.72,56.798261,0.0,0.0,0.0,0.0,13.72,96.2667,95,0.13339999999999463,-0.20829999999999416,13,56.798261,96.4333,96.275,96.4667,96.8083,96.2833
2025-09-24 14:00:00,96.4333,95,120,0.0,13.72,54.607018,0.0,0.0,0.0,0.0,13.72,96.4333,95,0.16660000000000252,0.10829999999999984,14,54.607018,96.425,96.2797,96.7917,96.7833,96.1083
2025-09-24 15:00:00,96.425,95,120,0.0,13.72,56.010435,0.0,0.0,0.0,0.0,13.72,96.425,95,-0.008300000000005525,0.29169999999999163,15,56.010435,96.275,96.1583,96.5833,96.5667,96.2269
2025-09-24 16:00:00,96.275,95,120,0.0,0.0,56.974561,0.0,0.0,0.0,0.0,0.0,96.275,95,-0.14999999999999147,0.008300000000005525,16,56.974561,96.2797,96.4667,96.45,96.4917,96.4333
2025-09-24 17:00:00,96.2797,95,118,0.0,0.0,59.456637,0.0,0.0,0.0,0.0,0.0,96.2797,95,0.004699999999999704,-0.1535999999999973,17,59.456637,96.1583,96.7917,96.8083,96.6917,96.5333
2025-09-24 18:00:00,96.1583,95,120,0.0,0.0,64.409649,0.0,0.0,0.0,0.0,0.0,96.1583,95,-0.12140000000000839,-0.26670000000000016,18,64.409649,96.4667,96.5833,96.675,96.8833,96.7
2025-09-24 19:00:00,96.4667,95,120,0.0,0.0,67.091228,0.0,0.0,0.0,0.0,0.0,96.4667,95,0.308400000000006,0.19169999999999732,19,67.091228,96.7917,96.45,96.8083,97.0167,96.8417
2025-09-24 20:00:00,96.7917,95,120,0.0,0.0,69.443478,0.0,0.0,0.0,0.0,0.0,96.7917,95,0.32500000000000284,0.5120000000000005,20,69.443478,96.5833,96.8083,96.7833,96.8167,96.7583
2025-09-24 21:00:00,96.5833,95,120,0.0,0.0,71.481579,0.0,0.0,0.0,0.0,0.0,96.5833,95,-0.2084000000000117,0.42499999999999716,21,71.481579,96.45,96.675,96.5667,96.0667,96.5667
2025-09-24 22:00:00,96.45,95,120,0.0,0.0,72.373043,0.0,0.0,0.0,0.0,0.0,96.45,95,-0.13329999999999131,-0.01670000000000016,22,72.373043,96.8083,96.8083,96.4917,96.4833,96.7917
2025-09-24 23:00:00,96.8083,96,120,0.0,0.0,73.469566,0.0,0.0,0.0,0.0,0.0,96.8083,96,0.35829999999999984,0.01659999999999684,23,73.469566,96.675,96.7833,96.6917,96.05,96.9083
2025-09-25 00:00:00,96.675,95,120,0.0,0.0,73.317391,0.0,0.0,0.0,0.0,0.0,96.675,95,-0.13330000000000553,0.091700000000003,0,73.317391,96.8083,96.5667,96.8833,96.3667,96.675
2025-09-25 01:00:00,96.8083,96,120,0.0,0.0,73.222808,0.0,0.0,0.0,0.0,0.0,96.8083,96,0.13330000000000553,0.35829999999999984,1,73.222808,96.7833,96.4917,97.0167,96.2833,96.875
2025-09-25 02:00:00,96.7833,96,120,0.0,0.0,73.533914,0.0,0.0,0.0,0.0,0.0,96.7833,96,-0.025000000000005684,-0.025000000000005684,2,73.533914,96.5667,96.6917,96.8167,96.1083,96.7333
2025-09-25 03:00:00,96.5667,95,120,0.0,0.0,74.402609,0.0,0.0,0.0,0.0,0.0,96.5667,95,-0.21659999999999968,-0.10829999999999984,3,74.402609,96.4917,96.8833,96.0667,96.2269,96.925
2025-09-25 04:00:00,96.4917,95,120,0.0,0.0,74.416522,0.0,0.0,0.0,0.0,0.0,96.4917,95,-0.07500000000000284,-0.3166000000000082,4,74.416522,96.6917,97.0167,96.4833,96.4333,96.7583
2025-09-25 05:00:00,96.6917,95,120,0.0,0.0,73.937391,0.0,0.0,0.0,0.0,0.0,96.6917,95,0.20000000000000284,-0.09159999999999968,5,73.937391,96.8833,96.8167,96.05,96.5333,96.7667
2025-09-25 06:00:00,96.8833,96,120,0.0,0.0,73.898246,0.0,0.0,0.0,0.0,0.0,96.8833,96,0.1916000000000082,0.3166000000000082,6,73.898246,97.0167,96.0667,96.3667,96.7,96.6667
2025-09-25 07:00:00,97.0167,96,120,0.0,0.0,73.807826,0.0,0.0,0.0,0.0,0.0,97.0167,96,0.13339999999999463,0.5250000000000057,7,73.807826,96.8167,96.4833,96.2833,96.8417,96.5583
2025-09-25 08:00:00,96.8167,96,120,0.0,0.0,71.409565,0.0,0.0,0.0,0.0,0.0,96.8167,96,-0.20000000000000284,0.125,8,71.409565,96.0667,96.05,96.1083,96.7583,96.5333
2025-09-25 09:00:00,96.0667,30,120,0.0,0.0,69.5,0.0,0.0,0.0,0.0,0.0,96.0667,30,-0.75,-0.8166000000000082,9,69.5,96.4833,96.3667,96.2269,96.5667,96.75
2025-09-25 10:00:00,96.4833,95,120,0.0,0.0,65.371304,0.0,0.0,0.0,0.0,0.0,96.4833,95,0.4166000000000025,-0.5334000000000003,10,65.371304,96.05,96.2833,96.4333,96.7917,96.9167
2025-09-25 11:00:00,96.05,33,120,0.0,0.0,62.446017,0.0,0.0,0.0,0.0,0.0,96.05,33,-0.4333000000000027,-0.7667000000000002,11,62.446017,96.3667,96.1083,96.5333,96.9083,96.1333
2025-09-25 14:00:00,96.3667,95,120,0.0,0.0,55.436842,0.0,0.0,0.0,0.0,0.0,96.3667,95,0.3166999999999973,0.29999999999999716,14,55.436842,96.2833,96.2269,96.7,96.675,96.4
2025-09-25 15:00:00,96.2833,96,120,0.0,0.0,61.490435,0.0,0.0,0.0,0.0,0.0,96.2833,96,-0.08339999999999748,-0.20000000000000284,15,61.490435,96.1083,96.4333,96.8417,96.875,96.45
2025-09-25 16:00:00,96.1083,95,120,0.0,0.0,68.425218,0.0,0.0,0.0,0.0,0.0,96.1083,95,-0.17499999999999716,0.05830000000000268,16,68.425218,96.2269,96.5333,96.7583,96.7333,96.6333
2025-09-25 17:00:00,96.2269,95,119,0.0,0.0,71.644737,0.0,0.0,0.0,0.0,0.0,96.2269,95,0.1186000000000007,-0.13979999999999393,17,71.644737,96.4333,96.7,96.5667,96.925,96.8655
2025-09-25 18:00:00,96.4333,95,120,0.0,0.0,73.662609,0.0,0.0,0.0,0.0,0.0,96.4333,95,0.20640000000000214,0.15000000000000568,18,73.662609,96.5333,96.8417,96.7917,96.7583,96.5917
2025-09-25 19:00:00,96.5333,95,120,0.0,0.0,72.855652,0.0,0.0,0.0,0.0,0.0,96.5333,95,0.09999999999999432,0.42499999999999716,19,72.855652,96.7,96.7583,96.9083,96.7667,96.575
2025-09-25 20:00:00,96.7,95,120,0.0,0.0,73.128695,0.0,0.0,0.0,0.0,0.0,96.7,95,0.16670000000000584,0.4731000000000023,20,73.128695,96.8417,96.5667,96.675,96.6667,96.6833
2025-09-25 21:00:00,96.8417,95,120,0.0,0.0,72.285218,0.0,0.0,0.0,0.0,0.0,96.8417,95,0.14170000000000016,0.4084000000000003,21,72.285218,96.7583,96.7917,96.875,96.5583,96.625
2025-09-25 22:00:00,96.7583,96,120,0.0,0.0,71.150434,0.0,0.0,0.0,0.0,0.0,96.7583,96,-0.08339999999999748,0.22500000000000853,22,71.150434,96.5667,96.9083,96.7333,96.5333,96.675
2025-09-25 23:00:00,96.5667,95,120,0.0,0.0,72.202609,0.0,0.0,0.0,0.0,0.0,96.5667,95,-0.1916000000000082,-0.13330000000000553,23,72.202609,96.7917,96.675,96.925,96.75,96.8333
2025-09-26 00:00:00,96.7917,96,120,0.0,0.0,72.891379,0.0,0.0,0.0,0.0,0.0,96.7917,96,0.22500000000000853,-0.04999999999999716,0,72.891379,96.9083,96.875,96.7583,96.9167,97.025
2025-09-26 01:00:00,96.9083,96,120,0.0,0.0,72.985345,0.0,0.0,0.0,0.0,0.0,96.9083,96,0.11659999999999116,0.14999999999999147,1,72.985345,96.675,96.7333,96.7667,96.1333,96.9664
2025-09-26 02:00:00,96.675,96,120,0.0,0.0,74.582758,0.0,0.0,0.0,0.0,0.0,96.675,96,-0.23329999999999984,0.10829999999999984,2,74.582758,96.875,96.925,96.6667,96.4,96.8333
2025-09-26 03:00:00,96.875,95,120,0.0,0.0,74.920001,0.0,0.0,0.0,0.0,0.0,96.875,95,0.20000000000000284,0.08329999999999416,3,74.920001,96.7333,96.7583,96.5583,96.45,97.05
2025-09-26 04:00:00,96.7333,95,120,0.0,0.0,74.575863,0.0,0.0,0.0,0.0,0.0,96.7333,95,-0.14170000000000016,-0.17499999999999716,4,74.575863,96.925,96.7667,96.5333,96.6333,96.8583
